posted_date,city,new_cases,new_tests,new_deaths
2020-10-11,Huntington Beach,5,184,1
2020-10-12,Huntington Beach,2,492,0
2020-10-13,Huntington Beach,8,480,0
2020-10-14,Huntington Beach,11,505,0
2020-10-15,Huntington Beach,10,401,0
2020-10-16,Huntington Beach,6,423,0
2020-10-17,Huntington Beach,5,196,0
2020-10-18,Huntington Beach,3,186,0
2020-10-19,Huntington Beach,12,444,0
2020-10-20,Huntington Beach,9,497,0
2020-10-21,Huntington Beach,12,558,0
2020-10-22,Huntington Beach,9,446,0
2020-10-23,Huntington Beach,8,433,0
2020-10-24,Huntington Beach,5,226,0
2020-10-25,Huntington Beach,2,173,0
2020-10-26,Huntington Beach,13,428,0
2020-10-27,Huntington Beach,10,466,0
2020-10-28,Huntington Beach,24,582,0
2020-10-29,Huntington Beach,8,441,0
2020-10-30,Huntington Beach,9,505,0
2020-10-31,Huntington Beach,14,266,0
2020-11-01,Huntington Beach,8,249,0
2020-11-02,Huntington Beach,22,562,0
2020-11-03,Huntington Beach,8,601,0
2020-11-04,Huntington Beach,24,527,0
2020-11-05,Huntington Beach,23,533,0
2020-11-06,Huntington Beach,23,598,0
2020-11-07,Huntington Beach,12,297,0
2020-11-08,Huntington Beach,13,289,0
2020-11-09,Huntington Beach,22,640,0
2020-11-10,Huntington Beach,21,648,0
2020-11-11,Huntington Beach,33,518,1
2020-11-12,Huntington Beach,28,656,0
2020-11-13,Huntington Beach,25,575,0
2020-11-14,Huntington Beach,20,402,1
2020-11-15,Huntington Beach,16,326,0
2020-11-16,Huntington Beach,42,925,1
2020-11-17,Huntington Beach,39,748,0
2020-11-18,Huntington Beach,43,866,0
2020-11-19,Huntington Beach,42,795,0
2020-11-20,Huntington Beach,51,801,0
2020-11-21,Huntington Beach,38,565,0
2020-11-22,Huntington Beach,20,398,0
2020-11-23,Huntington Beach,51,981,0
2020-11-24,Huntington Beach,55,853,0
2020-11-25,Huntington Beach,41,631,0
2020-11-26,Huntington Beach,8,94,0
2020-11-27,Huntington Beach,8,214,0
2020-11-28,Huntington Beach,2,100,0
2020-11-29,Huntington Beach,0,26,0
2020-01-29,Irvine,0,1,0
2020-02-05,Irvine,1,1,0
2020-02-07,Irvine,0,1,0
2020-03-04,Irvine,0,2,0
2020-03-05,Irvine,0,3,0
2020-03-06,Irvine,0,2,0
2020-03-07,Irvine,0,2,0
2020-03-09,Irvine,0,3,0
2020-03-10,Irvine,0,2,0
2020-03-11,Irvine,2,14,0
2020-03-12,Irvine,2,13,0
2020-03-13,Irvine,3,20,0
2020-03-14,Irvine,2,19,0
2020-03-15,Irvine,3,9,0
2020-03-16,Irvine,1,33,0
2020-03-17,Irvine,4,35,0
2020-03-18,Irvine,4,24,0
2020-03-19,Irvine,5,39,0
2020-03-20,Irvine,3,27,0
2020-03-21,Irvine,0,11,0
2020-03-22,Irvine,3,15,0
2020-03-23,Irvine,1,23,0
2020-03-24,Irvine,4,31,0
2020-03-25,Irvine,1,26,0
2020-03-26,Irvine,0,22,0
2020-03-27,Irvine,6,39,0
2020-03-28,Irvine,3,12,0
2020-03-29,Irvine,1,9,0
2020-03-30,Irvine,3,48,0
2020-03-31,Irvine,2,39,1
2020-04-01,Irvine,4,31,0
2020-04-02,Irvine,4,36,0
2020-04-03,Irvine,2,41,0
2020-04-04,Irvine,1,15,0
2020-04-05,Irvine,2,16,0
2020-04-06,Irvine,1,42,0
2020-04-07,Irvine,5,38,0
2020-04-08,Irvine,6,39,0
2020-04-09,Irvine,4,35,0
2020-04-10,Irvine,4,44,0
2020-04-11,Irvine,2,21,0
2020-04-12,Irvine,0,7,0
2020-04-13,Irvine,4,44,0
2020-04-14,Irvine,1,35,0
2020-04-15,Irvine,3,41,0
2020-04-16,Irvine,1,37,0
2020-04-17,Irvine,2,56,0
2020-04-18,Irvine,0,26,0
2020-04-19,Irvine,0,20,0
2020-04-20,Irvine,0,40,0
2020-04-21,Irvine,2,52,0
2020-04-22,Irvine,0,48,0
2020-04-23,Irvine,0,53,1
2020-04-24,Irvine,2,70,1
2020-04-25,Irvine,0,26,0
2020-04-26,Irvine,0,28,0
2020-04-27,Irvine,4,85,0
2020-04-28,Irvine,0,82,0
2020-04-29,Irvine,1,89,0
2020-04-30,Irvine,1,71,0
2020-05-01,Irvine,0,105,0
2020-05-02,Irvine,0,50,0
2020-05-03,Irvine,0,38,0
2020-05-04,Irvine,1,86,0
2020-05-05,Irvine,0,84,1
2020-05-06,Irvine,0,84,0
2020-05-07,Irvine,3,105,0
2020-05-08,Irvine,2,98,0
2020-05-09,Irvine,2,58,0
2020-05-10,Irvine,2,58,0
2020-05-11,Irvine,2,131,0
2020-05-12,Irvine,1,129,0
2020-05-13,Irvine,3,132,0
2020-05-14,Irvine,3,75,0
2020-05-15,Irvine,3,95,0
2020-05-16,Irvine,2,58,0
2020-05-17,Irvine,1,47,0
2020-05-18,Irvine,6,123,0
2020-05-19,Irvine,2,128,0
2020-05-20,Irvine,2,134,0
2020-05-21,Irvine,4,135,0
2020-05-22,Irvine,5,163,0
2020-05-23,Irvine,0,73,0
2020-05-24,Irvine,5,76,0
2020-05-25,Irvine,1,71,0
2020-05-26,Irvine,7,202,0
2020-05-27,Irvine,4,184,0
2020-05-28,Irvine,4,171,0
2020-05-29,Irvine,0,184,0
2020-05-30,Irvine,2,157,0
2020-05-31,Irvine,2,80,0
2020-06-01,Irvine,8,172,0
2020-06-02,Irvine,3,190,0
2020-06-03,Irvine,4,193,0
2020-06-04,Irvine,2,181,0
2020-06-05,Irvine,5,208,0
2020-06-06,Irvine,4,138,0
2020-06-07,Irvine,3,93,1
2020-06-08,Irvine,6,215,0
2020-06-09,Irvine,3,240,0
2020-06-10,Irvine,4,178,0
2020-06-11,Irvine,4,206,1
2020-06-12,Irvine,4,230,0
2020-06-13,Irvine,7,153,0
2020-06-14,Irvine,3,83,0
2020-06-15,Irvine,11,275,0
2020-06-16,Irvine,13,277,0
2020-06-17,Irvine,20,292,1
2020-06-18,Irvine,22,327,0
2020-06-19,Irvine,25,338,0
2020-06-20,Irvine,20,219,0
2020-06-21,Irvine,12,124,0
2020-06-22,Irvine,29,363,0
2020-06-23,Irvine,47,408,0
2020-06-24,Irvine,40,400,0
2020-06-25,Irvine,26,314,0
2020-06-26,Irvine,36,431,0
2020-06-27,Irvine,24,274,0
2020-06-28,Irvine,15,181,0
2020-06-29,Irvine,36,404,0
2020-06-30,Irvine,35,441,0
2020-07-01,Irvine,37,398,0
2020-07-02,Irvine,33,443,0
2020-07-03,Irvine,44,322,0
2020-07-04,Irvine,15,108,0
2020-07-05,Irvine,14,167,0
2020-07-06,Irvine,34,415,0
2020-07-07,Irvine,18,403,0
2020-07-08,Irvine,35,458,2
2020-07-09,Irvine,19,410,0
2020-07-10,Irvine,31,441,0
2020-07-11,Irvine,20,236,0
2020-07-12,Irvine,19,161,0
2020-07-13,Irvine,28,392,0
2020-07-14,Irvine,22,377,0
2020-07-15,Irvine,22,438,0
2020-07-16,Irvine,17,419,1
2020-07-17,Irvine,17,418,0
2020-07-18,Irvine,14,248,0
2020-07-19,Irvine,11,182,0
2020-07-20,Irvine,16,375,0
2020-07-21,Irvine,10,335,0
2020-07-22,Irvine,15,307,0
2020-07-23,Irvine,11,315,0
2020-07-24,Irvine,10,299,0
2020-07-25,Irvine,6,225,0
2020-07-26,Irvine,10,144,0
2020-07-27,Irvine,13,303,0
2020-07-28,Irvine,11,320,0
2020-07-29,Irvine,13,310,0
2020-07-30,Irvine,6,367,0
2020-07-31,Irvine,9,353,1
2020-08-01,Irvine,4,196,0
2020-08-02,Irvine,8,188,1
2020-08-03,Irvine,9,335,0
2020-08-04,Irvine,6,291,1
2020-08-05,Irvine,7,338,0
2020-08-06,Irvine,13,335,0
2020-08-07,Irvine,4,311,0
2020-08-08,Irvine,5,174,0
2020-08-09,Irvine,5,178,0
2020-08-10,Irvine,12,288,0
2020-08-11,Irvine,7,341,0
2020-08-12,Irvine,5,509,0
2020-08-13,Irvine,5,323,0
2020-08-14,Irvine,5,302,0
2020-08-15,Irvine,2,186,0
2020-08-16,Irvine,6,171,0
2020-08-17,Irvine,6,344,0
2020-08-18,Irvine,2,296,0
2020-08-19,Irvine,6,334,0
2020-08-20,Irvine,10,305,0
2020-08-21,Irvine,5,316,0
2020-08-22,Irvine,8,218,0
2020-08-23,Irvine,5,151,0
2020-08-24,Irvine,7,360,0
2020-08-25,Irvine,4,325,0
2020-08-26,Irvine,7,330,0
2020-08-27,Irvine,4,339,0
2020-08-28,Irvine,4,303,0
2020-08-29,Irvine,3,196,0
2020-08-30,Irvine,4,162,0
2020-08-31,Irvine,14,380,0
2020-09-01,Irvine,9,383,0
2020-09-02,Irvine,1,379,0
2020-09-03,Irvine,7,327,0
2020-09-04,Irvine,10,329,0
2020-09-05,Irvine,6,181,0
2020-09-06,Irvine,2,151,0
2020-09-07,Irvine,6,123,0
2020-09-08,Irvine,12,610,0
2020-09-09,Irvine,11,536,0
2020-09-10,Irvine,7,525,0
2020-09-11,Irvine,7,548,0
2020-09-12,Irvine,5,184,0
2020-09-13,Irvine,6,171,0
2020-09-14,Irvine,13,576,0
2020-09-15,Irvine,9,495,0
2020-09-16,Irvine,8,486,0
2020-09-17,Irvine,6,432,0
2020-09-18,Irvine,9,406,0
2020-09-19,Irvine,2,251,0
2020-09-20,Irvine,5,171,0
2020-09-21,Irvine,7,591,0
2020-09-22,Irvine,9,588,0
2020-09-23,Irvine,12,558,0
2020-09-24,Irvine,6,513,0
2020-09-25,Irvine,6,378,0
2020-09-26,Irvine,5,213,0
2020-09-27,Irvine,4,159,0
2020-09-28,Irvine,6,604,0
2020-09-29,Irvine,7,616,0
2020-09-30,Irvine,14,527,0
2020-10-01,Irvine,3,516,0
2020-10-02,Irvine,5,477,0
2020-10-03,Irvine,4,305,0
2020-10-04,Irvine,3,243,0
2020-10-05,Irvine,8,747,0
2020-10-06,Irvine,3,649,0
2020-10-07,Irvine,7,627,0
2020-10-08,Irvine,6,629,0
2020-10-09,Irvine,3,513,0
2020-10-10,Irvine,1,269,0
2020-10-11,Irvine,4,209,0
2020-10-12,Irvine,5,825,0
2020-10-13,Irvine,7,790,0
2020-10-14,Irvine,9,691,0
2020-10-15,Irvine,10,675,0
2020-10-16,Irvine,4,500,0
2020-10-17,Irvine,3,306,0
2020-10-18,Irvine,1,249,0
2020-10-19,Irvine,12,887,0
2020-10-20,Irvine,9,771,0
2020-10-21,Irvine,21,651,0
2020-10-22,Irvine,15,753,0
2020-10-23,Irvine,3,527,0
2020-10-24,Irvine,10,313,1
2020-10-25,Irvine,8,238,0
2020-10-26,Irvine,5,534,0
2020-10-27,Irvine,4,540,0
2020-10-28,Irvine,20,722,0
2020-10-29,Irvine,16,799,0
2020-10-30,Irvine,15,611,0
2020-10-31,Irvine,12,331,0
2020-11-01,Irvine,7,231,0
2020-11-02,Irvine,16,790,0
2020-11-03,Irvine,16,891,0
2020-11-04,Irvine,21,903,0
2020-11-05,Irvine,28,905,0
2020-11-06,Irvine,21,747,0
2020-11-07,Irvine,11,356,0
2020-11-08,Irvine,8,283,0
2020-11-09,Irvine,25,1173,0
2020-11-10,Irvine,31,1072,0
2020-11-11,Irvine,21,649,0
2020-11-12,Irvine,28,1078,0
2020-11-13,Irvine,26,888,0
2020-11-14,Irvine,18,436,0
2020-11-15,Irvine,10,345,0
2020-11-16,Irvine,36,1266,0
2020-11-17,Irvine,48,1230,0
2020-11-18,Irvine,49,1612,0
2020-11-19,Irvine,47,1521,0
2020-11-20,Irvine,51,1262,0
2020-11-21,Irvine,44,746,0
2020-11-22,Irvine,27,511,0
2020-11-23,Irvine,58,1646,0
2020-11-24,Irvine,55,1508,0
2020-11-25,Irvine,41,1054,0
2020-11-26,Irvine,7,104,0
2020-11-27,Irvine,9,258,0
2020-11-28,Irvine,5,104,0
2020-11-29,Irvine,0,23,0
2020-03-09,La Habra,1,4,0
2020-03-10,La Habra,0,2,0
2020-03-11,La Habra,0,1,0
2020-03-13,La Habra,0,5,0
2020-03-14,La Habra,1,2,0
2020-03-15,La Habra,1,4,0
2020-03-16,La Habra,0,9,0
2020-03-17,La Habra,0,7,0
2020-03-18,La Habra,0,2,0
2020-03-19,La Habra,1,3,0
2020-03-20,La Habra,1,12,0
2020-03-22,La Habra,0,1,0
2020-03-23,La Habra,0,1,0
2020-03-24,La Habra,1,5,0
2020-03-25,La Habra,1,6,0
2020-03-26,La Habra,1,2,0
2020-03-27,La Habra,1,5,0
2020-03-30,La Habra,0,9,0
2020-03-31,La Habra,3,16,0
2020-04-01,La Habra,2,10,0
2020-04-02,La Habra,2,6,0
2020-04-03,La Habra,3,13,0
2020-04-04,La Habra,2,9,0
2020-04-05,La Habra,1,4,0
2020-04-06,La Habra,4,10,0
2020-04-07,La Habra,1,13,0
2020-04-08,La Habra,1,9,0
2020-04-09,La Habra,1,15,0
2020-04-10,La Habra,0,5,1
2020-04-11,La Habra,2,5,0
2020-04-12,La Habra,1,6,0
2020-04-13,La Habra,1,17,0
2020-04-14,La Habra,0,15,1
2020-04-15,La Habra,0,8,0
2020-04-16,La Habra,1,8,0
2020-04-17,La Habra,1,8,0
2020-04-18,La Habra,1,3,0
2020-04-19,La Habra,0,1,0
2020-04-20,La Habra,2,10,0
2020-04-21,La Habra,2,11,1
2020-04-22,La Habra,1,19,0
2020-04-23,La Habra,2,15,0
2020-04-24,La Habra,1,20,0
2020-04-25,La Habra,4,10,0
2020-04-26,La Habra,2,5,0
2020-04-27,La Habra,1,40,0
2020-04-28,La Habra,3,26,0
2020-04-29,La Habra,3,33,0
2020-04-30,La Habra,0,21,0
2020-05-01,La Habra,1,27,0
2020-05-02,La Habra,0,7,0
2020-05-03,La Habra,0,12,0
2020-05-04,La Habra,2,39,0
2020-05-05,La Habra,2,27,0
2020-05-06,La Habra,1,18,0
2020-05-07,La Habra,2,32,0
2020-05-08,La Habra,2,33,0
2020-05-09,La Habra,1,20,0
2020-05-10,La Habra,1,14,0
2020-05-11,La Habra,1,54,0
2020-05-12,La Habra,2,39,0
2020-05-13,La Habra,5,45,0
2020-05-14,La Habra,4,57,0
2020-05-15,La Habra,4,60,0
2020-05-16,La Habra,2,25,0
2020-05-17,La Habra,1,15,0
2020-05-18,La Habra,5,52,0
2020-05-19,La Habra,4,72,0
2020-05-20,La Habra,2,51,0
2020-05-21,La Habra,5,44,0
2020-05-22,La Habra,1,65,0
2020-05-23,La Habra,2,24,0
2020-05-24,La Habra,1,14,0
2020-05-25,La Habra,1,16,1
2020-05-26,La Habra,1,84,0
2020-05-27,La Habra,8,68,0
2020-05-28,La Habra,1,50,0
2020-05-29,La Habra,2,74,0
2020-05-30,La Habra,6,45,0
2020-05-31,La Habra,5,45,0
2020-06-01,La Habra,5,65,0
2020-06-02,La Habra,6,107,0
2020-06-03,La Habra,5,82,0
2020-06-04,La Habra,5,70,1
2020-06-05,La Habra,4,92,0
2020-06-06,La Habra,4,70,0
2020-06-07,La Habra,1,33,0
2020-06-08,La Habra,5,87,0
2020-06-09,La Habra,6,116,1
2020-06-10,La Habra,9,81,0
2020-06-11,La Habra,10,89,0
2020-06-12,La Habra,3,105,0
2020-06-13,La Habra,3,60,0
2020-06-14,La Habra,1,37,0
2020-06-15,La Habra,7,80,0
2020-06-16,La Habra,13,155,0
2020-06-17,La Habra,13,101,0
2020-06-18,La Habra,12,116,0
2020-06-19,La Habra,11,130,1
2020-06-20,La Habra,11,69,1
2020-06-21,La Habra,4,40,0
2020-06-22,La Habra,18,116,0
2020-06-23,La Habra,20,181,0
2020-06-24,La Habra,27,183,0
2020-06-25,La Habra,24,144,0
2020-06-26,La Habra,21,164,0
2020-06-27,La Habra,17,76,0
2020-06-28,La Habra,11,50,2
2020-06-29,La Habra,20,108,0
2020-06-30,La Habra,36,138,0
2020-07-01,La Habra,19,202,1
2020-07-02,La Habra,22,176,0
2020-07-03,La Habra,19,89,1
2020-07-04,La Habra,14,49,0
2020-07-05,La Habra,14,54,0
2020-07-06,La Habra,23,162,0
2020-07-07,La Habra,29,195,0
2020-07-08,La Habra,26,162,0
2020-07-09,La Habra,27,242,0
2020-07-10,La Habra,23,151,0
2020-07-11,La Habra,22,87,1
2020-07-12,La Habra,5,43,0
2020-07-13,La Habra,16,158,0
2020-07-14,La Habra,31,247,0
2020-07-15,La Habra,10,122,0
2020-07-16,La Habra,24,234,0
2020-07-17,La Habra,17,200,0
2020-07-18,La Habra,12,86,0
2020-07-19,La Habra,13,63,1
2020-07-20,La Habra,17,145,1
2020-07-21,La Habra,18,169,0
2020-07-22,La Habra,29,236,1
2020-07-23,La Habra,12,144,0
2020-07-24,La Habra,15,104,0
2020-07-25,La Habra,8,58,0
2020-07-26,La Habra,8,50,1
2020-07-27,La Habra,23,113,2
2020-07-28,La Habra,13,156,0
2020-07-29,La Habra,17,238,1
2020-07-30,La Habra,13,133,0
2020-07-31,La Habra,9,113,2
2020-08-01,La Habra,9,91,1
2020-08-02,La Habra,6,56,2
2020-08-03,La Habra,22,127,0
2020-08-04,La Habra,19,144,2
2020-08-05,La Habra,19,202,0
2020-08-06,La Habra,13,128,1
2020-08-07,La Habra,12,134,0
2020-08-08,La Habra,10,70,1
2020-08-09,La Habra,1,36,3
2020-08-10,La Habra,12,82,1
2020-08-11,La Habra,10,117,2
2020-08-12,La Habra,18,203,0
2020-08-13,La Habra,5,102,4
2020-08-14,La Habra,6,85,2
2020-08-15,La Habra,5,63,0
2020-08-16,La Habra,6,39,0
2020-08-17,La Habra,3,89,2
2020-08-18,La Habra,8,126,1
2020-08-19,La Habra,11,188,0
2020-08-20,La Habra,8,91,1
2020-08-21,La Habra,10,102,0
2020-08-22,La Habra,3,60,0
2020-08-23,La Habra,5,59,0
2020-08-24,La Habra,5,85,1
2020-08-25,La Habra,4,128,0
2020-08-26,La Habra,9,176,0
2020-08-27,La Habra,9,95,0
2020-08-28,La Habra,4,97,1
2020-08-29,La Habra,2,40,0
2020-08-30,La Habra,3,27,0
2020-08-31,La Habra,1,78,1
2020-09-01,La Habra,6,136,0
2020-09-02,La Habra,6,224,0
2020-09-03,La Habra,11,140,0
2020-09-04,La Habra,4,82,1
2020-09-05,La Habra,7,42,0
2020-09-06,La Habra,0,26,0
2020-09-07,La Habra,0,29,0
2020-09-08,La Habra,8,94,0
2020-09-09,La Habra,1,178,0
2020-09-10,La Habra,4,100,0
2020-09-11,La Habra,6,100,0
2020-09-12,La Habra,1,46,0
2020-09-13,La Habra,2,91,0
2020-09-14,La Habra,8,90,1
2020-09-15,La Habra,5,136,0
2020-09-16,La Habra,6,194,0
2020-09-17,La Habra,2,123,0
2020-09-18,La Habra,5,102,0
2020-09-19,La Habra,2,57,0
2020-09-20,La Habra,1,84,0
2020-09-21,La Habra,3,82,0
2020-09-22,La Habra,9,125,0
2020-09-23,La Habra,13,187,0
2020-09-24,La Habra,12,120,1
2020-09-25,La Habra,4,104,0
2020-09-26,La Habra,3,60,0
2020-09-27,La Habra,3,56,1
2020-09-28,La Habra,2,102,0
2020-09-29,La Habra,9,174,0
2020-09-30,La Habra,3,137,0
2020-10-01,La Habra,8,107,0
2020-10-02,La Habra,13,125,0
2020-10-03,La Habra,8,68,0
2020-10-04,La Habra,3,52,0
2020-10-05,La Habra,8,137,0
2020-10-06,La Habra,3,189,0
2020-10-07,La Habra,7,189,0
2020-10-08,La Habra,7,154,0
2020-10-09,La Habra,5,169,0
2020-10-10,La Habra,1,71,0
2020-10-11,La Habra,4,58,0
2020-10-12,La Habra,7,125,0
2020-10-13,La Habra,9,188,0
2020-10-14,La Habra,7,213,1
2020-10-15,La Habra,6,127,0
2020-10-16,La Habra,10,119,0
2020-10-17,La Habra,4,88,0
2020-10-18,La Habra,3,50,0
2020-10-19,La Habra,8,227,0
2020-10-20,La Habra,8,191,0
2020-10-21,La Habra,13,217,0
2020-10-22,La Habra,12,136,0
2020-10-23,La Habra,7,211,0
2020-10-24,La Habra,6,98,0
2020-10-25,La Habra,2,90,0
2020-10-26,La Habra,13,170,0
2020-10-27,La Habra,7,200,0
2020-10-28,La Habra,10,204,0
2020-10-29,La Habra,13,150,0
2020-10-30,La Habra,7,129,0
2020-10-31,La Habra,6,60,0
2020-11-01,La Habra,4,103,0
2020-11-02,La Habra,8,204,0
2020-11-03,La Habra,11,266,0
2020-11-04,La Habra,15,258,0
2020-11-05,La Habra,15,178,0
2020-11-06,La Habra,8,160,0
2020-11-07,La Habra,5,69,0
2020-11-08,La Habra,9,118,0
2020-11-09,La Habra,20,254,0
2020-11-10,La Habra,10,273,0
2020-11-11,La Habra,14,227,0
2020-11-12,La Habra,23,218,0
2020-11-13,La Habra,21,202,0
2020-11-14,La Habra,24,156,0
2020-11-15,La Habra,18,96,0
2020-11-16,La Habra,19,293,0
2020-11-17,La Habra,29,367,0
2020-11-18,La Habra,31,354,0
2020-11-19,La Habra,30,274,0
2020-11-20,La Habra,17,218,0
2020-11-21,La Habra,46,383,0
2020-11-22,La Habra,10,106,0
2020-11-23,La Habra,34,269,0
2020-11-24,La Habra,29,273,0
2020-11-25,La Habra,17,200,0
2020-11-26,La Habra,6,46,0
2020-11-27,La Habra,3,84,0
2020-11-28,La Habra,1,28,0
2020-11-29,La Habra,0,13,0
2020-02-07,La Palma,1,2,0
2020-03-09,La Palma,0,1,0
2020-03-10,La Palma,1,2,0
2020-03-12,La Palma,1,3,0
2020-03-13,La Palma,1,1,0
2020-03-16,La Palma,0,1,0
2020-03-19,La Palma,0,1,0
2020-03-20,La Palma,1,2,0
2020-03-23,La Palma,0,3,0
2020-03-24,La Palma,1,2,0
2020-03-25,La Palma,0,1,0
2020-03-26,La Palma,0,2,0
2020-03-27,La Palma,1,2,0
2020-03-28,La Palma,0,1,0
2020-03-29,La Palma,0,1,0
2020-03-30,La Palma,0,2,0
2020-03-31,La Palma,2,2,0
2020-04-01,La Palma,3,6,0
2020-04-02,La Palma,0,5,0
2020-04-03,La Palma,0,1,0
2020-04-04,La Palma,0,2,0
2020-04-06,La Palma,0,1,0
2020-04-09,La Palma,0,2,0
2020-04-10,La Palma,0,3,0
2020-04-11,La Palma,0,2,0
2020-04-13,La Palma,1,3,0
2020-04-14,La Palma,0,5,0
2020-04-15,La Palma,0,7,0
2020-04-17,La Palma,0,1,0
2020-04-18,La Palma,0,2,0
2020-04-19,La Palma,1,2,0
2020-04-20,La Palma,0,5,0
2020-04-21,La Palma,0,4,0
2020-04-22,La Palma,0,5,0
2020-04-23,La Palma,0,5,0
2020-04-24,La Palma,0,5,0
2020-04-25,La Palma,0,2,0
2020-04-26,La Palma,0,1,0
2020-04-27,La Palma,0,7,0
2020-04-28,La Palma,0,7,0
2020-04-29,La Palma,0,4,0
2020-04-30,La Palma,1,7,0
2020-05-01,La Palma,0,7,0
2020-05-02,La Palma,0,3,0
2020-05-03,La Palma,0,3,0
2020-05-04,La Palma,0,13,0
2020-05-05,La Palma,0,9,0
2020-05-06,La Palma,0,6,0
2020-05-07,La Palma,0,6,0
2020-05-08,La Palma,0,10,0
2020-05-09,La Palma,0,2,0
2020-05-10,La Palma,0,1,0
2020-05-11,La Palma,1,5,0
2020-05-12,La Palma,0,6,0
2020-05-13,La Palma,1,7,0
2020-05-14,La Palma,0,9,0
2020-05-15,La Palma,0,10,0
2020-05-16,La Palma,1,3,0
2020-05-17,La Palma,0,6,0
2020-05-18,La Palma,0,14,0
2020-05-19,La Palma,0,9,0
2020-05-20,La Palma,0,4,0
2020-05-21,La Palma,1,7,0
2020-05-22,La Palma,0,10,0
2020-05-23,La Palma,0,7,0
2020-05-24,La Palma,0,4,0
2020-05-25,La Palma,0,1,0
2020-05-26,La Palma,2,13,0
2020-05-27,La Palma,1,13,0
2020-05-28,La Palma,0,15,0
2020-05-29,La Palma,0,15,0
2020-05-30,La Palma,0,8,0
2020-05-31,La Palma,0,3,0
2020-06-01,La Palma,0,11,0
2020-06-02,La Palma,0,12,0
2020-06-03,La Palma,1,11,0
2020-06-04,La Palma,0,16,0
2020-06-05,La Palma,0,14,0
2020-06-06,La Palma,0,13,0
2020-06-07,La Palma,0,7,0
2020-06-08,La Palma,1,13,0
2020-06-09,La Palma,0,16,0
2020-06-10,La Palma,0,14,0
2020-06-11,La Palma,3,14,0
2020-06-12,La Palma,0,20,0
2020-06-13,La Palma,2,21,0
2020-06-14,La Palma,0,5,0
2020-06-15,La Palma,0,17,0
2020-06-16,La Palma,3,27,0
2020-06-17,La Palma,1,20,0
2020-06-18,La Palma,4,33,0
2020-06-19,La Palma,6,33,0
2020-06-20,La Palma,0,16,0
2020-06-21,La Palma,0,2,0
2020-06-22,La Palma,0,20,0
2020-06-23,La Palma,5,27,0
2020-06-24,La Palma,1,26,0
2020-06-25,La Palma,4,33,0
2020-06-26,La Palma,1,31,0
2020-06-27,La Palma,4,23,0
2020-06-28,La Palma,0,3,0
2020-06-29,La Palma,3,29,0
2020-06-30,La Palma,4,40,0
2020-07-01,La Palma,8,42,0
2020-07-02,La Palma,2,29,0
2020-07-03,La Palma,2,29,0
2020-07-04,La Palma,3,8,0
2020-07-05,La Palma,2,8,0
2020-07-06,La Palma,2,38,0
2020-07-07,La Palma,3,34,0
2020-07-08,La Palma,3,36,0
2020-07-09,La Palma,1,32,0
2020-07-10,La Palma,2,29,0
2020-07-11,La Palma,1,10,0
2020-07-12,La Palma,2,16,0
2020-07-13,La Palma,2,44,0
2020-07-14,La Palma,1,31,0
2020-07-15,La Palma,1,25,0
2020-07-16,La Palma,4,33,0
2020-07-17,La Palma,0,40,0
2020-07-18,La Palma,1,7,0
2020-07-19,La Palma,0,7,0
2020-07-20,La Palma,0,27,0
2020-07-21,La Palma,2,23,0
2020-07-22,La Palma,2,19,0
2020-07-23,La Palma,2,22,0
2020-07-24,La Palma,1,26,0
2020-07-25,La Palma,1,20,0
2020-07-26,La Palma,0,7,0
2020-07-27,La Palma,0,23,0
2020-07-28,La Palma,1,36,0
2020-07-29,La Palma,4,33,0
2020-07-30,La Palma,2,27,0
2020-07-31,La Palma,1,24,0
2020-08-01,La Palma,2,13,0
2020-08-02,La Palma,1,12,0
2020-08-03,La Palma,0,24,0
2020-08-04,La Palma,0,26,0
2020-08-05,La Palma,0,29,0
2020-08-06,La Palma,0,33,0
2020-08-07,La Palma,2,39,0
2020-08-08,La Palma,0,10,0
2020-08-09,La Palma,0,13,0
2020-08-10,La Palma,1,24,0
2020-08-11,La Palma,1,37,0
2020-08-12,La Palma,1,24,0
2020-08-13,La Palma,1,24,0
2020-08-14,La Palma,1,21,0
2020-08-15,La Palma,0,17,0
2020-08-16,La Palma,0,15,0
2020-08-17,La Palma,0,19,0
2020-08-18,La Palma,0,34,0
2020-08-19,La Palma,0,29,0
2020-08-20,La Palma,0,11,0
2020-08-21,La Palma,1,22,0
2020-08-22,La Palma,0,18,0
2020-08-23,La Palma,0,15,0
2020-08-24,La Palma,0,29,0
2020-08-25,La Palma,0,23,0
2020-08-26,La Palma,0,22,0
2020-08-27,La Palma,1,16,0
2020-08-28,La Palma,1,23,0
2020-08-29,La Palma,0,13,0
2020-08-30,La Palma,0,8,0
2020-08-31,La Palma,1,27,0
2020-09-01,La Palma,0,35,0
2020-09-02,La Palma,0,24,0
2020-09-03,La Palma,1,24,0
2020-09-04,La Palma,0,25,0
2020-09-05,La Palma,0,8,0
2020-09-06,La Palma,0,9,0
2020-09-07,La Palma,0,13,0
2020-09-08,La Palma,2,22,0
2020-09-09,La Palma,0,29,0
2020-09-10,La Palma,2,38,0
2020-09-11,La Palma,1,42,0
2020-09-12,La Palma,0,8,0
2020-09-13,La Palma,0,10,0
2020-09-14,La Palma,2,30,0
2020-09-15,La Palma,0,34,0
2020-09-16,La Palma,0,50,0
2020-09-17,La Palma,0,26,0
